,date,density,location_id,project_id,quantity,sample
1039,2016-05-02,4.0417,Thonnon-les-Bains,MCBP,194,1.0
1040,2016-05-02,3.7143,Villa Barton,MCBP,52,5.0
1041,2016-05-03,5.7344,Jardin Botanique,MCBP,367,2.0
1042,2016-05-08,4.7969,Jardin Botanique,MCBP,307,3.0
1043,2016-05-08,4.7143,Villa Barton,MCBP,66,6.0
1044,2016-05-10,4.2174,Baye de Clarens,MCBP,291,12.0
1045,2016-05-10,39.5625,Pierrier sud,MCBP,633,1.0
1046,2016-05-17,1.6522,Baye de Clarens,MCBP,114,13.0
1047,2016-05-17,4.8852,Baye de Montreux - D,MCBP,298,9.0
1048,2016-05-28,4.8689,Baye de Montreux - D,MCBP,297,10.0
1049,2016-05-30,14.7843,Le Pierrier,MCBP,754,3.0
1050,2016-05-31,11.7333,Maladaire,MCBP,704,2.0
1051,2016-06-05,9.2857,Villa Barton,MCBP,130,7.0
1052,2016-06-07,6.875,Vidy,MCBP,55,1.0
1053,2016-06-17,5.3774,Veveyse,MCBP,285,13.0
1054,2016-06-22,3.6066,Baye de Montreux - G,MCBP,220,10.0
1055,2016-06-28,10.6557,Baye de Montreux - D,MCBP,650,11.0
1056,2016-07-05,4.3279,Baye de Montreux - D,MCBP,264,12.0
1057,2016-07-10,5.3443,Baye de Montreux - D,MCBP,326,13.0
1058,2016-07-15,5.4098,Baye de Montreux - G,MCBP,330,11.0
1059,2016-07-16,14.4918,Baye de Montreux - D,MCBP,884,14.0
1060,2016-07-19,6.9836,Baye de Montreux - D,MCBP,426,15.0
1061,2016-07-21,12.5714,Villa Barton,MCBP,176,8.0
1062,2016-07-22,23.1429,Villa Barton,MCBP,324,9.0
1063,2016-08-25,13.025,Arabie,MCBP,521,3.0
1064,2016-09-21,41.3929,Grand Clos,MCBP,1159,1.0
1065,2016-10-13,14.4375,Parc des Pierrettes,MCBP,693,1.0
1066,2016-10-13,28.1667,Plage de St Sulpice,MCBP,2028,1.0
1067,2016-11-14,3.4032,Veveyse,MCBP,211,14.0
1068,2016-11-17,9.1411,Versoix,MCBP,1490,1.0
1069,2016-11-21,22.3243,Quai Maria-Belgia,MCBP,826,1.0
1070,2016-11-28,6.4468,Veveyse,MCBP,303,15.0
1071,2016-12-05,6.0638,Veveyse,MCBP,285,16.0
1072,2016-12-16,2.5862,Baye de Montreux - D,MCBP,75,16.0
1073,2016-12-16,12.3871,Baye de Montreux - G,MCBP,384,12.0
1074,2016-12-20,8.7838,Quai Maria-Belgia,MCBP,325,2.0
1075,2017-01-05,6.7907,Veveyse,MCBP,292,17.0
1076,2017-01-20,1.0,Quai Maria-Belgia,MCBP,37,3.0
1077,2017-01-31,24.6667,Oyonne,MCBP,592,2.0
1078,2017-02-16,3.8333,Arabie,MCBP,115,4.0
1079,2017-03-20,9.625,Plage de Dorigny,MCBP,385,1.0
1080,2017-04-03,6.8378,Quai Maria-Belgia,MCBP,253,4.0
1081,2017-04-09,5.6667,La Morges,MCBP,170,1.0
1082,2017-05-19,17.5333,Bain des Dames,MCBP,526,2.0
1083,2017-05-25,18.3158,Le Pierrier,MCBP,1044,4.0
1084,2017-06-08,39.5405,Quai Maria-Belgia,MCBP,1463,5.0
1085,2017-07-26,27.2973,Quai Maria-Belgia,MCBP,1010,6.0
1086,2017-09-30,11.2162,Quai Maria-Belgia,MCBP,415,7.0
1087,2017-10-05,6.1429,Parc des Pierrettes,MCBP,258,2.0
1088,2017-10-05,8.9048,Plage de St Sulpice,MCBP,748,2.0
1089,2017-10-22,6.5357,Grand Clos,MCBP,183,2.0
1090,2017-11-11,12.2432,Quai Maria-Belgia,MCBP,453,8.0
1091,2018-02-11,2.6757,Quai Maria-Belgia,MCBP,99,9.0
1092,2018-03-25,4.5135,Quai Maria-Belgia,MCBP,167,10.0
1093,2018-04-02,14.4714,Anarchy Beach,MCBP,1013,1.0
1094,2018-05-08,4.9333,Arabie,MCBP,148,5.0
1095,2018-07-22,18.9545,Bain des Dames,MCBP,417,3.0
1096,2018-07-11,4.5,Préverenges,PC,135,1.0
