location,date,length,quantity,density,code
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,1,0.0714,G30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,1,0.0714,G31
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,4,0.2857,G32
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,2,0.1429,G33
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,3,0.2143,G35
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,3,0.2143,G79
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,1,0.0714,G101
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,3,0.2143,G125
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,1,0.0714,G152
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,5,0.3571,G156
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,4,0.2857,G178
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,2,0.1429,G204
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,14,4,0.2857,G208
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,2,0.1429,G4
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,1,0.0714,G8
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,4,0.2857,G21
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,68,4.8571,G27
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,2,0.1429,G30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,1,0.0714,G32
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,2,0.1429,G35
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,3,0.2143,G89
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,2,0.1429,G125
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,1,0.0714,G151
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,1,0.0714,G153
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,11,0.7857,G156
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,5,0.3571,G158
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,2,0.1429,G159
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,3,0.2143,G165
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,4,0.2857,G171
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,4,0.2857,G177
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,3,0.2143,G204
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,14,7,0.5,G208
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,2,0.1429,G10
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G21
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,18,1.2857,G27
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,4,0.2857,G30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,2,0.1429,G31
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,2,0.1429,G32
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,2,0.1429,G79
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G82
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G96
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G125
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G145
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,3,0.2143,G156
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G165
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,3,0.2143,G171
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G175
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G178
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G200
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,14,1,0.0714,G211
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,3,0.2143,G8
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,3,0.2143,G10
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,1,0.0714,G25
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,17,1.2143,G27
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,4,0.2857,G30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,1,0.0714,G31
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,3,0.2143,G32
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,1,0.0714,G33
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,2,0.1429,G124
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,1,0.0714,G128
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,2,0.1429,G154
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,2,0.1429,G177
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,2,0.1429,G178
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,14,9,0.6429,G208
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,1,0.0714,G7
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,1,0.0714,G24
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,6,0.4286,G27
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,3,0.2143,G30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,1,0.0714,G34
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,1,0.0714,G50
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,2,0.1429,G67
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,1,0.0714,G79
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,1,0.0714,G156
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,1,0.0714,G175
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,5,0.3571,G177
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,1,0.0714,G178
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,14,7,0.5,G208
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,3,0.2143,G21
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,3,0.2143,G27
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,1,0.0714,G30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,1,0.0714,G34
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,4,0.2857,G79
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,1,0.0714,G80
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,1,0.0714,G167
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,3,0.2143,G172
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,1,0.0714,G177
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,14,1,0.0714,G178
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,3,0.2143,G21
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,27,1.9286,G27
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,8,0.5714,G30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,2,0.1429,G32
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,1,0.0714,G33
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,1,0.0714,G59
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,1,0.0714,G126
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,1,0.0714,G145
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,1,0.0714,G177
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,14,6,0.4286,G208
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,1,0.0714,G4
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,5,0.3571,G27
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,6,0.4286,G30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,2,0.1429,G50
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,2,0.1429,G82
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,2,0.1429,G95
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,1,0.0714,G125
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,1,0.0714,G126
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,1,0.0714,G137
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,3,0.2143,G153
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,1,0.0714,G177
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,1,0.0714,G178
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,14,4,0.2857,G208
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,3,0.2143,G21
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G23
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,3,0.2143,G24
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,2,0.1429,G25
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,13,0.9286,G27
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G28
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,4,0.2857,G30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,5,0.3571,G35
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,2,0.1429,G50
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,4,0.2857,G79
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,4,0.2857,G82
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G93
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,3,0.2143,G124
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G134
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G137
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G152
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G155
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,7,0.5,G156
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G158
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G177
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,1,0.0714,G200
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,14,7,0.5,G208
zürichsee_wollishofen_langendorfm,2017-04-17,50,3,0.06,G21
zürichsee_wollishofen_langendorfm,2017-04-17,50,2,0.04,G24
zürichsee_wollishofen_langendorfm,2017-04-17,50,2,0.04,G25
zürichsee_wollishofen_langendorfm,2017-04-17,50,280,5.6,G27
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G31
zürichsee_wollishofen_langendorfm,2017-04-17,50,3,0.06,G34
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G59
zürichsee_wollishofen_langendorfm,2017-04-17,50,4,0.08,G66
zürichsee_wollishofen_langendorfm,2017-04-17,50,19,0.38,G67
zürichsee_wollishofen_langendorfm,2017-04-17,50,4,0.08,G80
zürichsee_wollishofen_langendorfm,2017-04-17,50,3,0.06,G93
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G100
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G101
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G125
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G133
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G142
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G145
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G151
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G154
zürichsee_wollishofen_langendorfm,2017-04-17,50,2,0.04,G155
zürichsee_wollishofen_langendorfm,2017-04-17,50,2,0.04,G156
zürichsee_wollishofen_langendorfm,2017-04-17,50,7,0.14,G158
zürichsee_wollishofen_langendorfm,2017-04-17,50,5,0.1,G165
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G175
zürichsee_wollishofen_langendorfm,2017-04-17,50,3,0.06,G177
zürichsee_wollishofen_langendorfm,2017-04-17,50,46,0.92,G178
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G198
zürichsee_wollishofen_langendorfm,2017-04-17,50,1,0.02,G208
zürichsee_wollishofen_langendorfm,2017-05-16,50,2,0.04,G21
zürichsee_wollishofen_langendorfm,2017-05-16,50,1,0.02,G23
zürichsee_wollishofen_langendorfm,2017-05-16,50,3,0.06,G25
zürichsee_wollishofen_langendorfm,2017-05-16,50,180,3.6,G27
zürichsee_wollishofen_langendorfm,2017-05-16,50,1,0.02,G31
zürichsee_wollishofen_langendorfm,2017-05-16,50,4,0.08,G32
zürichsee_wollishofen_langendorfm,2017-05-16,50,1,0.02,G50
zürichsee_wollishofen_langendorfm,2017-05-16,50,19,0.38,G67
zürichsee_wollishofen_langendorfm,2017-05-16,50,9,0.18,G79
zürichsee_wollishofen_langendorfm,2017-05-16,50,2,0.04,G87
zürichsee_wollishofen_langendorfm,2017-05-16,50,2,0.04,G93
zürichsee_wollishofen_langendorfm,2017-05-16,50,1,0.02,G95
zürichsee_wollishofen_langendorfm,2017-05-16,50,1,0.02,G131
zürichsee_wollishofen_langendorfm,2017-05-16,50,1,0.02,G137
zürichsee_wollishofen_langendorfm,2017-05-16,50,3,0.06,G158
zürichsee_wollishofen_langendorfm,2017-05-16,50,8,0.16,G165
zürichsee_wollishofen_langendorfm,2017-05-16,50,19,0.38,G178
zürichsee_wollishofen_langendorfm,2017-05-16,50,1,0.02,G179
zürichsee_wollishofen_langendorfm,2017-05-16,50,3,0.06,G198
zürichsee_wollishofen_langendorfm,2017-05-16,50,2,0.04,G200
zürichsee_wollishofen_langendorfm,2017-05-16,50,5,0.1,G208
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G13
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G21
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G23
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G24
zürichsee_wollishofen_langendorfm,2017-06-18,50,222,4.44,G27
zürichsee_wollishofen_langendorfm,2017-06-18,50,3,0.06,G28
zürichsee_wollishofen_langendorfm,2017-06-18,50,11,0.22,G30
zürichsee_wollishofen_langendorfm,2017-06-18,50,3,0.06,G31
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G32
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G33
zürichsee_wollishofen_langendorfm,2017-06-18,50,2,0.04,G34
zürichsee_wollishofen_langendorfm,2017-06-18,50,2,0.04,G50
zürichsee_wollishofen_langendorfm,2017-06-18,50,3,0.06,G66
zürichsee_wollishofen_langendorfm,2017-06-18,50,5,0.1,G67
zürichsee_wollishofen_langendorfm,2017-06-18,50,29,0.58,G79
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G87
zürichsee_wollishofen_langendorfm,2017-06-18,50,3,0.06,G125
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G131
zürichsee_wollishofen_langendorfm,2017-06-18,50,4,0.08,G134
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G144
zürichsee_wollishofen_langendorfm,2017-06-18,50,4,0.08,G145
zürichsee_wollishofen_langendorfm,2017-06-18,50,2,0.04,G152
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G155
zürichsee_wollishofen_langendorfm,2017-06-18,50,14,0.28,G156
zürichsee_wollishofen_langendorfm,2017-06-18,50,8,0.16,G165
zürichsee_wollishofen_langendorfm,2017-06-18,50,1,0.02,G171
zürichsee_wollishofen_langendorfm,2017-06-18,50,3,0.06,G177
zürichsee_wollishofen_langendorfm,2017-06-18,50,20,0.4,G178
zürichsee_wollishofen_langendorfm,2017-06-18,50,4,0.08,G208
zürichsee_wollishofen_langendorfm,2017-07-28,50,3,0.06,G3
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G4
zürichsee_wollishofen_langendorfm,2017-07-28,50,2,0.04,G10
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G21
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G22
zürichsee_wollishofen_langendorfm,2017-07-28,50,74,1.48,G27
zürichsee_wollishofen_langendorfm,2017-07-28,50,6,0.12,G30
zürichsee_wollishofen_langendorfm,2017-07-28,50,2,0.04,G31
zürichsee_wollishofen_langendorfm,2017-07-28,50,2,0.04,G33
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G35
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G50
zürichsee_wollishofen_langendorfm,2017-07-28,50,3,0.06,G66
zürichsee_wollishofen_langendorfm,2017-07-28,50,8,0.16,G67
zürichsee_wollishofen_langendorfm,2017-07-28,50,5,0.1,G79
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G87
zürichsee_wollishofen_langendorfm,2017-07-28,50,4,0.08,G125
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G131
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G158
zürichsee_wollishofen_langendorfm,2017-07-28,50,3,0.06,G165
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G171
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G177
zürichsee_wollishofen_langendorfm,2017-07-28,50,20,0.4,G178
zürichsee_wollishofen_langendorfm,2017-07-28,50,1,0.02,G198
zürichsee_wollishofen_langendorfm,2017-07-28,50,4,0.08,G208
zürichsee_wollishofen_langendorfm,2017-07-28,50,3,0.06,G211
zürichsee_wollishofen_langendorfm,2017-08-14,50,6,0.12,G21
zürichsee_wollishofen_langendorfm,2017-08-14,50,129,2.58,G27
zürichsee_wollishofen_langendorfm,2017-08-14,50,5,0.1,G30
zürichsee_wollishofen_langendorfm,2017-08-14,50,1,0.02,G31
zürichsee_wollishofen_langendorfm,2017-08-14,50,2,0.04,G32
zürichsee_wollishofen_langendorfm,2017-08-14,50,1,0.02,G50
zürichsee_wollishofen_langendorfm,2017-08-14,50,1,0.02,G66
zürichsee_wollishofen_langendorfm,2017-08-14,50,13,0.26,G67
zürichsee_wollishofen_langendorfm,2017-08-14,50,2,0.04,G79
zürichsee_wollishofen_langendorfm,2017-08-14,50,5,0.1,G80
zürichsee_wollishofen_langendorfm,2017-08-14,50,1,0.02,G82
zürichsee_wollishofen_langendorfm,2017-08-14,50,2,0.04,G96
zürichsee_wollishofen_langendorfm,2017-08-14,50,2,0.04,G124
zürichsee_wollishofen_langendorfm,2017-08-14,50,1,0.02,G131
zürichsee_wollishofen_langendorfm,2017-08-14,50,2,0.04,G152
zürichsee_wollishofen_langendorfm,2017-08-14,50,3,0.06,G155
zürichsee_wollishofen_langendorfm,2017-08-14,50,2,0.04,G156
zürichsee_wollishofen_langendorfm,2017-08-14,50,5,0.1,G165
zürichsee_wollishofen_langendorfm,2017-08-14,50,11,0.22,G177
zürichsee_wollishofen_langendorfm,2017-08-14,50,13,0.26,G178
zürichsee_wollishofen_langendorfm,2017-08-14,50,4,0.08,G208
zürichsee_wollishofen_langendorfm,2017-09-21,50,4,0.08,G4
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G10
zürichsee_wollishofen_langendorfm,2017-09-21,50,2,0.04,G21
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G24
zürichsee_wollishofen_langendorfm,2017-09-21,50,2,0.04,G25
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G26
zürichsee_wollishofen_langendorfm,2017-09-21,50,97,1.94,G27
zürichsee_wollishofen_langendorfm,2017-09-21,50,30,0.6,G30
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G31
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G34
zürichsee_wollishofen_langendorfm,2017-09-21,50,2,0.04,G67
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G101
zürichsee_wollishofen_langendorfm,2017-09-21,50,3,0.06,G124
zürichsee_wollishofen_langendorfm,2017-09-21,50,5,0.1,G156
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G159
zürichsee_wollishofen_langendorfm,2017-09-21,50,2,0.04,G165
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G171
zürichsee_wollishofen_langendorfm,2017-09-21,50,18,0.36,G178
zürichsee_wollishofen_langendorfm,2017-09-21,50,2,0.04,G198
zürichsee_wollishofen_langendorfm,2017-09-21,50,3,0.06,G200
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G208
zürichsee_wollishofen_langendorfm,2017-09-21,50,1,0.02,G211
zürichsee_wollishofen_langendorfm,2017-10-16,50,1,0.02,G4
zürichsee_wollishofen_langendorfm,2017-10-16,50,2,0.04,G22
zürichsee_wollishofen_langendorfm,2017-10-16,50,4,0.08,G25
zürichsee_wollishofen_langendorfm,2017-10-16,50,1,0.02,G26
zürichsee_wollishofen_langendorfm,2017-10-16,50,127,2.54,G27
zürichsee_wollishofen_langendorfm,2017-10-16,50,4,0.08,G30
zürichsee_wollishofen_langendorfm,2017-10-16,50,2,0.04,G31
zürichsee_wollishofen_langendorfm,2017-10-16,50,1,0.02,G34
zürichsee_wollishofen_langendorfm,2017-10-16,50,2,0.04,G50
zürichsee_wollishofen_langendorfm,2017-10-16,50,1,0.02,G66
zürichsee_wollishofen_langendorfm,2017-10-16,50,29,0.58,G67
zürichsee_wollishofen_langendorfm,2017-10-16,50,10,0.2,G79
zürichsee_wollishofen_langendorfm,2017-10-16,50,3,0.06,G156
zürichsee_wollishofen_langendorfm,2017-10-16,50,3,0.06,G165
zürichsee_wollishofen_langendorfm,2017-10-16,50,8,0.16,G171
zürichsee_wollishofen_langendorfm,2017-10-16,50,1,0.02,G172
zürichsee_wollishofen_langendorfm,2017-10-16,50,1,0.02,G177
zürichsee_wollishofen_langendorfm,2017-10-16,50,28,0.56,G178
zürichsee_wollishofen_langendorfm,2017-10-16,50,25,0.5,G198
zürichsee_wollishofen_langendorfm,2017-10-16,50,1,0.02,G211
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G23
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G24
zürichsee_wollishofen_langendorfm,2017-11-20,50,22,0.44,G27
zürichsee_wollishofen_langendorfm,2017-11-20,50,3,0.06,G30
zürichsee_wollishofen_langendorfm,2017-11-20,50,2,0.04,G31
zürichsee_wollishofen_langendorfm,2017-11-20,50,3,0.06,G33
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G35
zürichsee_wollishofen_langendorfm,2017-11-20,50,2,0.04,G67
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G79
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G82
zürichsee_wollishofen_langendorfm,2017-11-20,50,2,0.04,G125
zürichsee_wollishofen_langendorfm,2017-11-20,50,3,0.06,G131
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G153
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G155
zürichsee_wollishofen_langendorfm,2017-11-20,50,14,0.28,G156
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G165
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G171
zürichsee_wollishofen_langendorfm,2017-11-20,50,1,0.02,G177
zürichsee_wollishofen_langendorfm,2017-11-20,50,30,0.6,G178
zürichsee_wollishofen_langendorfm,2017-11-20,50,44,0.88,G198
zürichsee_wollishofen_langendorfm,2017-11-20,50,4,0.08,G200
zürichsee_wollishofen_langendorfm,2017-11-20,50,2,0.04,G208
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G4
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G7
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G10
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G23
zürichsee_wollishofen_langendorfm,2017-12-12,50,3,0.06,G25
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G26
zürichsee_wollishofen_langendorfm,2017-12-12,50,10,0.2,G27
zürichsee_wollishofen_langendorfm,2017-12-12,50,3,0.06,G30
zürichsee_wollishofen_langendorfm,2017-12-12,50,2,0.04,G31
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G32
zürichsee_wollishofen_langendorfm,2017-12-12,50,3,0.06,G33
zürichsee_wollishofen_langendorfm,2017-12-12,50,2,0.04,G50
zürichsee_wollishofen_langendorfm,2017-12-12,50,4,0.08,G67
zürichsee_wollishofen_langendorfm,2017-12-12,50,2,0.04,G79
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G82
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G125
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G154
zürichsee_wollishofen_langendorfm,2017-12-12,50,6,0.12,G156
zürichsee_wollishofen_langendorfm,2017-12-12,50,1,0.02,G159
zürichsee_wollishofen_langendorfm,2017-12-12,50,4,0.08,G177
